2026-04-04 16:13:26,176 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:13:26,177 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:13:26,237 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:13:26,237 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:13:26,237 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:13:26,237 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:13:26,748 | WARNING | app.services.data_provider | a8258502-e22b-4e9c-9db0-d486625846df | vnstock_data not available, using deterministic local fallback
2026-04-04 16:13:26,759 | INFO | app.services.etl | a8258502-e22b-4e9c-9db0-d486625846df | daily ETL done: {"run_date": "2026-04-04", "total_symbols": 5, "market_success": 5, "financial_success": 5, "news_success": 5, "errors": []}
2026-04-04 16:13:26,773 | INFO | app.services.advice_service | 81eec174-d621-4cb5-9cbe-694e758bd9ea | ai_skipped user_id=1 reason=gemini_disabled
2026-04-04 16:13:26,775 | INFO | app.services.notifier | 81eec174-d621-4cb5-9cbe-694e758bd9ea | in_app_notification user_id=1 title=Khuyến nghị 2026-04-04 body=Top cơ hội: VCB, HPG, TCB. Rủi ro danh mục hiện tại: 33.0/100. Vùng mua kỷ luật: VCB, HPG, TCB, FPT, VNM. Cảnh báo: Danh mục ít mã, rủi ro tập trung ngành/mã Giá mua/bán chỉ là gợi ý định lượng, quyết định cuối cùng thuộc về bạn.
2026-04-04 16:13:26,775 | WARNING | app.services.notifier | 81eec174-d621-4cb5-9cbe-694e758bd9ea | email_skipped_missing_smtp to=local@user subject=[KyLuat DauTu] Khuyến nghị 2026-04-04
2026-04-04 16:13:26,984 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:13:26,984 | INFO | app.main | - | app_shutdown
2026-04-04 16:17:10,843 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:17:10,848 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:17:10,863 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:17:10,868 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:17:10,868 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:17:10,868 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:19:11,058 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:19:11,059 | INFO | app.main | - | app_shutdown
2026-04-04 16:19:12,288 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:12,288 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:12,330 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:19:12,330 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:19:12,332 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:19:12,333 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:19:22,999 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:19:23,002 | INFO | app.main | - | app_shutdown
2026-04-04 16:19:24,215 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:24,215 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:24,242 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:19:24,242 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:19:24,243 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:19:24,243 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:19:39,593 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:19:39,593 | INFO | app.main | - | app_shutdown
2026-04-04 16:19:40,818 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:40,818 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:40,839 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:19:40,840 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:19:40,840 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:19:40,840 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:19:49,679 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:19:49,679 | INFO | app.main | - | app_shutdown
2026-04-04 16:19:50,944 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:50,944 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:19:50,971 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:19:50,971 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:19:50,971 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:19:50,972 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:20:01,458 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:20:01,459 | INFO | app.main | - | app_shutdown
2026-04-04 16:20:02,587 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:02,592 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:02,611 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:20:02,614 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:20:02,614 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:20:02,614 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:20:35,962 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:20:35,963 | INFO | app.main | - | app_shutdown
2026-04-04 16:20:37,012 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:37,013 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:37,035 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:20:37,035 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:20:37,036 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:20:37,037 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:20:53,049 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:53,049 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:20:53,114 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:20:53,114 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:20:53,114 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:20:53,114 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:20:53,673 | WARNING | app.services.data_provider | b4cfaada-299e-48c5-9f78-fb787a31801a | vnstock_data not available, using deterministic local fallback
2026-04-04 16:20:53,683 | INFO | app.services.etl | b4cfaada-299e-48c5-9f78-fb787a31801a | daily ETL done: {"run_date": "2026-04-04", "total_symbols": 5, "market_success": 5, "financial_success": 5, "news_success": 5, "errors": []}
2026-04-04 16:20:53,724 | INFO | app.services.advice_service | 414b642b-2ba8-4247-b971-46a1c48fbf85 | ai_skipped user_id=1 reason=gemini_disabled
2026-04-04 16:20:53,736 | INFO | app.services.notifier | 414b642b-2ba8-4247-b971-46a1c48fbf85 | in_app_notification user_id=1 title=Khuyến nghị 2026-04-04 body=Top cơ hội: VCB, HPG, TCB. Rủi ro danh mục hiện tại: 33.0/100. Vùng mua kỷ luật: VCB, HPG, TCB, FPT, VNM. Cảnh báo: Danh mục ít mã, rủi ro tập trung ngành/mã Giá mua/bán chỉ là gợi ý định lượng, quyết định cuối cùng thuộc về bạn.
2026-04-04 16:20:53,736 | WARNING | app.services.notifier | 414b642b-2ba8-4247-b971-46a1c48fbf85 | email_skipped_missing_smtp to=local@user subject=[KyLuat DauTu] Khuyến nghị 2026-04-04
2026-04-04 16:20:53,973 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:20:53,973 | INFO | app.main | - | app_shutdown
2026-04-04 16:25:59,922 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:25:59,924 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:25:59,957 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:25:59,958 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:25:59,958 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:25:59,958 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:33:01,443 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:33:01,443 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:33:01,508 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:33:01,508 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:33:01,508 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:33:01,508 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:33:02,053 | WARNING | app.services.data_provider | 0f1effc4-4d5a-4be0-abcd-a283a5e686c8 | vnstock_data not available, using deterministic local fallback
2026-04-04 16:33:02,064 | INFO | app.services.etl | 0f1effc4-4d5a-4be0-abcd-a283a5e686c8 | daily ETL done: {"run_date": "2026-04-04", "total_symbols": 5, "market_success": 5, "financial_success": 5, "news_success": 5, "errors": []}
2026-04-04 16:33:02,099 | INFO | app.services.advice_service | d8f7f7b8-13c6-417f-a4f4-d1651af468c3 | ai_skipped user_id=1 reason=gemini_disabled
2026-04-04 16:33:02,099 | INFO | app.services.notifier | d8f7f7b8-13c6-417f-a4f4-d1651af468c3 | in_app_notification user_id=1 title=Khuyến nghị 2026-04-04 body=Top cơ hội: VCB, HPG, TCB. Rủi ro danh mục hiện tại: 33.0/100. Vùng mua kỷ luật: VCB, HPG, TCB, FPT, VNM. Cảnh báo: Danh mục ít mã, rủi ro tập trung ngành/mã Giá mua/bán chỉ là gợi ý định lượng, quyết định cuối cùng thuộc về bạn.
2026-04-04 16:33:02,099 | WARNING | app.services.notifier | d8f7f7b8-13c6-417f-a4f4-d1651af468c3 | email_skipped_missing_smtp to=local@user subject=[KyLuat DauTu] Khuyến nghị 2026-04-04
2026-04-04 16:33:02,371 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:33:02,372 | INFO | app.main | - | app_shutdown
2026-04-04 16:34:58,369 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:34:58,369 | INFO | app.main | - | app_shutdown
2026-04-04 16:34:59,590 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:34:59,590 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:34:59,610 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:34:59,610 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:34:59,613 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:34:59,614 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:35:09,806 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:35:09,806 | INFO | app.main | - | app_shutdown
2026-04-04 16:35:11,014 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:35:11,014 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:35:11,033 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:35:11,033 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:35:11,033 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:35:11,033 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:35:52,328 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:35:52,328 | INFO | app.main | - | app_shutdown
2026-04-04 16:35:53,503 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:35:53,503 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:35:53,528 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:35:53,528 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:35:53,528 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:35:53,528 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:36:08,115 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:36:08,115 | INFO | app.main | - | app_shutdown
2026-04-04 16:36:09,372 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:09,372 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:09,396 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:36:09,398 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:36:09,398 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:36:09,398 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:36:20,249 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:36:20,249 | INFO | app.main | - | app_shutdown
2026-04-04 16:36:21,460 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:21,460 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:21,483 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:36:21,483 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:36:21,483 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:36:21,483 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:36:35,896 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:36:35,897 | INFO | app.main | - | app_shutdown
2026-04-04 16:36:37,003 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:37,003 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:37,028 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:36:37,028 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:36:37,029 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:36:37,029 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:36:42,860 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:36:42,862 | INFO | app.main | - | app_shutdown
2026-04-04 16:36:44,007 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:44,007 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:36:44,033 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:36:44,033 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:36:44,033 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:36:44,033 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:37:16,036 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:37:16,038 | INFO | app.main | - | app_shutdown
2026-04-04 16:37:17,081 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:37:17,082 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:37:17,108 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:37:17,109 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:37:17,109 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:37:17,110 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:37:39,250 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:37:39,250 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:37:39,318 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:37:39,319 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:37:39,319 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:37:39,319 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:37:39,823 | WARNING | app.services.data_provider | 44f3fb06-784f-4837-b42d-58124069fa72 | vnstock_data not available, using deterministic local fallback
2026-04-04 16:37:39,833 | INFO | app.services.etl | 44f3fb06-784f-4837-b42d-58124069fa72 | daily ETL done: {"run_date": "2026-04-04", "total_symbols": 5, "market_success": 5, "financial_success": 5, "news_success": 5, "errors": []}
2026-04-04 16:37:39,848 | INFO | app.services.advice_service | 1e702ed0-0576-4e9f-8858-62293391a4bb | ai_skipped user_id=1 reason=gemini_disabled
2026-04-04 16:37:39,848 | INFO | app.services.notifier | 1e702ed0-0576-4e9f-8858-62293391a4bb | in_app_notification user_id=1 title=Khuyến nghị 2026-04-04 body=Top cơ hội: VCB, HPG, TCB. Rủi ro danh mục hiện tại: 33.0/100. Vùng mua kỷ luật: VCB, HPG, TCB, FPT, VNM. Giải ngân đề xuất (theo % tổng tài sản): VCB ~ 6,818,182 VND, HPG ~ 4,545,455 VND, TCB ~ 4,545,455 VND. Cảnh báo: Danh mục ít mã, rủi ro tập trung ngành/mã Giá mua/bán chỉ là gợi ý định lượng, quyết định cuối cùng thuộc về bạn.
2026-04-04 16:37:39,848 | WARNING | app.services.notifier | 1e702ed0-0576-4e9f-8858-62293391a4bb | email_skipped_missing_smtp to=local@user subject=[KyLuat DauTu] Khuyến nghị 2026-04-04
2026-04-04 16:37:40,073 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:37:40,074 | INFO | app.main | - | app_shutdown
2026-04-04 16:40:21,981 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:40:21,982 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:40:22,021 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:40:22,021 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:40:22,022 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:40:22,022 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:41:17,494 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:41:17,496 | INFO | app.main | - | app_shutdown
2026-04-04 16:41:18,691 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:18,691 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:18,721 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:41:18,721 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:41:18,722 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:41:18,723 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:41:30,136 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:41:30,137 | INFO | app.main | - | app_shutdown
2026-04-04 16:41:31,274 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:31,274 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:31,295 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:41:31,296 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:41:31,296 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:41:31,297 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:41:42,947 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:41:42,948 | INFO | app.main | - | app_shutdown
2026-04-04 16:41:44,297 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:44,298 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:41:44,319 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:41:44,320 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
2026-04-04 16:41:44,320 | INFO | apscheduler.scheduler | - | Scheduler started
2026-04-04 16:41:44,321 | INFO | app.main | - | app_started scheduler_running=True
2026-04-04 16:42:55,632 | INFO | apscheduler.scheduler | - | Scheduler has been shut down
2026-04-04 16:42:55,634 | INFO | app.main | - | app_shutdown
2026-04-04 16:42:56,743 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:42:56,743 | INFO | apscheduler.scheduler | - | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-04 16:42:56,767 | INFO | apscheduler.scheduler | - | Added job "run_daily_etl_job" to job store "default"
2026-04-04 16:42:56,767 | INFO | apscheduler.scheduler | - | Added job "run_daily_advice_job" to job store "default"
